Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Price range,Aggregate rating,Rating color,Rating text,Votes
17316743,?,?,Cedar Rapids/Iowa City,?,?,?,?,?,American; International; Sushi,40,?,?,3.8,?,?,220
17316374,?,216,Cedar Rapids/Iowa City,302 E Bloomington St; Iowa City; IA 52245,Iowa City,?,-91.5314,?,?,?,Dollar($),?,?,Green,?,485
17316381,Atlas World Grill,216,Cedar Rapids/Iowa City,127 Iowa Ave; Iowa City; IA 52240,?,?,-91.5341,41.661,International,?,?,?,?,?,?,428
17316802,?,216,?,503 Westbury Dr Ste 1; Iowa City; IA 52245,Iowa City,?,-91.482165,?,?,25,Dollar($),2,4.1,Green,?,?
17316416,Devotay,216,Cedar Rapids/Iowa City,?,Iowa City,Iowa City; Cedar Rapids/Iowa City,?,41.6625,?,40,Dollar($),3,?,?,Very Good,?
17316449,Jimmy Jack's Rib Shack,?,Cedar Rapids/Iowa City,1940 Lower Muscatine Rd; Iowa City; IA 52240,?,?,-91.5074,?,?,?,?,2,4.2,Green,Very Good,259
17316603,Zoeys Pizzeria,?,?,690 10th St; Marion; IA 52302,?,Marion; Cedar Rapids/Iowa City,?,?,?,25,?,2,?,?,?,433
16659169,Tokyo Sushi,?,?,150 Richmond St; Chatham-Kent; ON N7M2V2,Chatham-Kent,?,?,?,Japanese; Sushi,?,?,2,?,?,Good,176
17558684,?,216,Clatskanie,?,Clatskanie,Clatskanie; Clatskanie,?,?,?,?,Dollar($),1,4.3,?,?,96
18366580,?,?,?,130 Quarry Street; Unit 20; Cochrane; AB T4C 0W5,Cochrane,Cochrane; Cochrane,?,?,Asian; Japanese,?,?,2,?,?,?,6
17330755,?,?,Columbus,?,Columbus,?,-84.992671,32.470315,Asian; Vietnamese,10,?,1,?,?,?,33
17330611,?,?,Columbus,2523 Airport Thruway; Columbus; GA 31904,?,?,-84.95591,?,American; Seafood; Cajun,25,Dollar($),?,4.6,?,?,489
17330609,?,216,?,7160 moon road; Columbus; GA 31909,Columbus,?,?,?,American,25,Dollar($),?,?,Dark Green,?,?
17330024,B Merrell's,?,?,?,Columbus,Columbus; Columbus,-84.9436,32.5577,?,?,Dollar($),?,?,?,Good,?
17330074,Cannon Brewpub,?,?,?,Columbus,?,?,?,?,25,Dollar($),2,3.9,Yellow,Good,?
17330185,?,216,?,6499 Veterans Pkwy; Columbus; GA 31909,?,?,-84.954984,32.5382197,Japanese; Steak,?,?,3,?,Yellow,Good,?
17330397,Ruth Ann's Family Restaurant,?,Columbus,?,?,?,-84.9876,?,Breakfast; Diner; Southern,?,?,?,?,Yellow,?,123
17330735,?,216,Columbus,1009 Broadway; Columbus; GA 31901,Columbus,?,?,32.4652417,?,?,Dollar($),?,?,Yellow,Good,?
17330676,Wasabi Sushi and Thai,216,Columbus,1639 Bradley Park Dr; Columbus; GA 31904,Columbus,?,-84.96661,?,Japanese; Sushi; Thai,?,?,?,?,?,Good,?
17330048,?,?,Columbus,5010 Armour Rd; Columbus; GA 31904,Columbus,Columbus; Columbus,?,?,?,?,?,3,?,Green,?,722
17330604,Burt's Butcher Shoppe and Eatery,?,?,?,Columbus,Columbus; Columbus,-84.947569,32.504657,Steak,?,Dollar($),2,?,?,?,?
17330087,Chef Lee's Peking Restaurant,?,Columbus,?,?,?,?,?,Chinese,25,Dollar($),2,?,Green,Very Good,335
17330137,Country's Barbecue,216,?,3137 Mercury Dr; Columbus; GA 31906,?,Columbus; Columbus,?,?,?,?,?,?,4,?,?,353
17330155,?,?,?,3201 Macon Rd Ste 167; Columbus; GA 31906,Columbus,?,-84.9427,32.481,Italian; Pizza,0,Dollar($),?,4,Green,?,?
17330309,?,?,Columbus,6100 Veterans Pkwy; Columbus; GA 31909,Columbus,Columbus; Columbus,-84.9557,32.5321,Pizza,?,?,2,?,?,?,?
17330311,Meritage,?,?,1039 1st Ave; Columbus; GA 31901,?,Columbus; Columbus,-84.992093,32.466158,?,40,Dollar($),3,4.1,?,?,?
17330615,Mongo The Mongolian Fire Pit,?,?,7830 - E Veterans Pkwy; Columbus; GA 31909,Columbus,?,-84.938698,32.560905,?,10,Dollar($),1,?,?,Very Good,?
17330638,The Black Cow,216,?,?,?,?,-84.991384,?,American,?,?,2,4.3,?,Very Good,287
17330628,Wood Stone,?,?,5739 Whitesville Rd; Columbus; GA 31904,Columbus,?,?,32.527217,?,?,Dollar($),3,?,Green,?,?
17330546,?,216,?,?,?,?,?,32.7455,American; Seafood; Steak,40,?,3,?,?,Very Good,?
16643459,Consort Restaurant,?,?,4931 50th Street; Consort; AB T0C 1B0,?,Consort; Consort,-110.7746994,?,?,?,?,?,?,?,Average,6
17334434,Thatcher's Barbeque and Grill,?,Dalton,?,Calhoun,?,?,34.5251331,?,?,Dollar($),2,?,?,Good,38
17334348,Christian and Jake's Bistro,?,?,555 Georgia Hwy 53; Calhoun; GA 30701,?,Calhoun; Dalton,-84.926258,?,?,10,?,1,?,?,?,?
17334213,?,216,Dalton,?,Calhoun,Calhoun; Dalton,-84.9523921,34.4972488,?,25,Dollar($),?,4.4,?,Very Good,?
17334355,?,?,Dalton,?,Chatsworth,Chatsworth; Dalton,-84.767911,?,?,10,?,?,?,?,?,?
17334212,?,?,?,?,?,Dalton; Dalton,?,?,BBQ; Breakfast; Southern,10,Dollar($),?,4.9,?,Excellent,249
17333797,?,?,Dalton,?,Dalton,Dalton; Dalton,-85.0039,?,?,25,?,2,3.8,Yellow,?,63
17334217,Fuji Japanese Steakhouse,216,Dalton,?,?,?,?,?,?,?,?,3,?,Yellow,?,?
17334273,Las Palmas,?,Dalton,?,Dalton,?,?,?,Mexican,?,Dollar($),1,3.8,?,Good,?
17334254,?,216,Dalton,?,Dalton,?,?,?,?,?,Dollar($),?,3.7,Yellow,?,116
17333836,?,216,?,?,Dalton,?,?,?,?,10,?,?,4.1,?,Very Good,122
17334197,?,216,?,1303 W. Walnut Ave.; Dalton; GA 30720,?,?,?,34.759273,?,?,?,1,4.1,?,Very Good,142
17333882,?,216,?,?,Dalton,?,?,?,?,10,Dollar($),1,?,?,Very Good,114
17334211,?,?,Dalton,?,Fort Oglethorpe,?,-85.2229101,34.9428786,?,25,Dollar($),?,4.6,?,?,214
17334390,?,?,?,1014 Battlefield Parkway; Fort Oglethorpe; GA 30742,Fort Oglethorpe,Fort Oglethorpe; Dalton,-85.246237,?,?,?,Dollar($),?,?,Green,?,116
17334034,?,?,?,?,Fort Oglethorpe,Fort Oglethorpe; Dalton,?,?,?,25,Dollar($),?,?,Green,Very Good,?
17334414,Southern Bliss Bakery,?,Dalton,?,LaFayette,?,?,?,?,?,Dollar($),1,3.7,?,?,25
17334082,?,216,?,?,?,Ringgold; Dalton,?,34.9273,BBQ,10,?,?,4.1,?,?,?
17334364,?,?,Dalton,118 Remco Shops Lane; Ringgold; GA 30736,?,?,-85.130492,34.912109,?,?,Dollar($),?,?,?,Very Good,?
17334398,Home Plate Grill,?,?,7807 Nashville St; Ringgold; GA 30736,Ringgold,?,-85.1079396,34.9151853,American; BBQ; Southern,?,Dollar($),?,4.2,?,?,112
17334219,?,?,Dalton,56A Fieldstone Village Drive; Rock Spring; GA 30739,Rock Spring,Rock Spring; Dalton,?,34.851907,Italian; Pizza,?,Dollar($),1,?,?,Very Good,144
17335173,Olive Tree Cafe,?,Davenport,?,Bettendorf,?,-90.496986,41.574935,?,?,?,2,?,Dark Green,?,?
17335195,?,216,Davenport,?,?,Bettendorf; Davenport,?,41.53845,?,40,Dollar($),3,?,?,Excellent,?
17335225,Crust Stone Oven Pizza,?,Davenport,?,?,Bettendorf; Davenport,?,41.5747801,?,25,?,2,?,?,?,136
17335219,Jimmy's Pancake House,?,?,2521 - 18th St.; Bettendorf; IA 52722,Bettendorf,Bettendorf; Davenport,-90.504176,41.548746,?,?,Dollar($),?,4,Green,?,?
17334965,?,?,Davenport,1804 State St; Bettendorf; IA 52722,?,?,?,41.525384,?,25,?,?,?,?,Very Good,?
17335189,?,216,Davenport,?,Davenport,Davenport; Davenport,-90.574088,41.593892,?,?,?,2,3.4,Orange,?,53
17335156,Tantra Asian Bistro,?,Davenport,589 East 53rd St; Davenport; IA 52807,Davenport,?,?,?,?,?,?,?,?,Dark Green,Excellent,474
17334717,?,?,?,320 W Kimberly Rd; Davenport; IA 52806,Davenport,?,-90.5716,?,?,10,Dollar($),?,3.9,Yellow,?,?
17334752,?,?,Davenport,?,Davenport,Davenport; Davenport,?,?,?,70,?,4,3.7,?,?,201
18453427,?,?,?,?,?,?,-90.59466452,?,American; Bar Food; BBQ,25,?,2,0,White,?,2
17793744,Los Agaves,?,?,?,?,Davenport; Davenport,?,41.5709434,Mexican,25,Dollar($),?,?,?,?,?
17334679,?,?,?,4811 N Brady St Ste 3; Davenport; IA 52806,?,Davenport; Davenport,?,41.5699,Mexican,?,Dollar($),?,?,Green,Very Good,?
17334718,?,216,Davenport,3018 E 53rd St; Davenport; IA 52807,?,Davenport; Davenport,-90.5321,?,?,25,?,?,?,Green,?,112
17334763,Exotic Thai Restaurant,216,Davenport,?,?,?,?,?,?,?,Dollar($),?,4.1,Green,Very Good,256
17335158,?,216,Davenport,?,?,?,-90.572418,?,?,?,?,1,4.3,Green,Very Good,?
17334782,?,216,Davenport,?,Davenport,?,?,?,American,?,?,2,4,?,?,199
17334846,Los Agaves,?,?,?,?,Davenport; Davenport,-90.5686,?,Mexican,25,Dollar($),?,?,?,Very Good,157
17334853,Machine Shed Restaurant,?,?,?,?,?,-90.6136,?,American,?,Dollar($),2,?,?,?,?
17335168,?,216,?,4901 Utica Ridge Rd; Davenport; IA 52807,Davenport,?,-90.515175,41.570997,?,40,?,3,?,?,?,141
17334958,?,?,Davenport,?,?,Davenport; Davenport,?,?,American; BBQ; Steak,25,?,2,?,Green,?,197
17258496,Hickory Park,?,Des Moines,?,Ames,Ames; Des Moines,?,?,?,?,Dollar($),2,4.5,?,Excellent,1025
17259395,?,216,Des Moines,2616 Northridge Pkwy; Ames; IA 50010,Ames,?,-93.643094,?,American; Coffee and Tea,?,?,?,4.9,?,Excellent,?
17258350,Flying Mango,?,?,4345 Hickman Rd; Des Moines; IA 50310,?,?,-93.677638,41.614965,BBQ; Caribbean; Cajun,?,Dollar($),?,4.5,?,?,?
17258136,?,216,?,8801 University Ave; Clive; IA 50325,?,?,-93.739573,41.600564,?,25,Dollar($),?,?,?,Very Good,496
17258522,?,?,Des Moines,4100 University Avenue; West Des Moines; IA 50266,Clive,?,?,?,?,?,Dollar($),2,4,Green,?,?
17259958,Malo,?,?,900 Mulberry Street; Des Moines; IA 50309,?,Downtown; Des Moines,?,41.583309,?,?,?,?,?,Orange,?,113
17258036,?,216,?,1007 Locust St; Des Moines; IA 50309,Downtown,Downtown; Des Moines,-93.6300803,?,?,?,Dollar($),?,?,?,?,?
17259368,?,216,Des Moines,223 4th Street; Des Moines; IA 50309,?,?,-93.621631,?,?,25,?,2,?,?,?,?
17257684,?,?,?,?,Downtown,Downtown; Des Moines,?,41.587219,?,10,?,?,4.4,Green,Very Good,?
17258154,Court Avenue Brewing Company,?,Des Moines,?,?,?,?,?,?,?,Dollar($),?,?,?,Very Good,370
17259340,?,216,?,210 10th Street; Des Moines; IA 50309,Downtown,Downtown; Des Moines,-93.629436,?,French,?,?,3,?,Green,?,?
17259243,?,?,?,512 E Grand Ave; Des Moines; IA 50309,East Village,East Village; Des Moines,?,41.590819,?,?,?,2,4.8,Dark Green,Excellent,860
17259625,?,216,Des Moines,300 E. Grand Ave.; Des Moines; IA 50309,?,?,-93.61474,?,?,?,Dollar($),1,?,Green,?,943
17259169,Tursi's Latin King,?,?,?,Fairground,?,?,?,?,70,Dollar($),4,4.1,?,Very Good,476
17259166,?,?,Des Moines,4230 Fleur Dr; Des Moines; IA 50321,?,Greater South Side; Des Moines,?,41.545869,?,?,Dollar($),?,?,Green,Very Good,?
17259335,?,?,?,5340 Merle Hay Road; Johnston; IA 50131,Johnston,Johnston; Des Moines,?,41.6714654,Breakfast; Mexican; Southwestern,?,?,?,?,?,?,214
17259248,?,?,?,?,?,Kingman Place Historic District; Des Moines,?,41.603901,?,25,?,2,4.3,Green,Very Good,699
17258552,?,216,Des Moines,11151 Hickman Road; Urbandale; IA 50322,Urbandale,?,?,41.615083,American; Breakfast,25,?,2,3.8,?,?,?
17259550,Mi Patria,?,Des Moines,1410 22nd St.; West Des Moines; IA 50266,?,?,?,41.594039,Latin American,?,?,2,?,Green,?,157
17259200,Waterfront Seafood Market,216,Des Moines,?,?,?,-93.7441981,41.5991771,?,40,?,?,?,?,Very Good,530
16615894,?,14,?,?,?,?,?,-26.783576,?,7,?,1,3.6,Yellow,?,29
17342816,?,?,Dubuque,?,?,?,?,42.504759,Breakfast,10,Dollar($),1,3.4,Orange,Average,?
17342498,Catfish Charlie's,?,Dubuque,1630 E 16th St; Dubuque; IA 52001,?,Dubuque; Dubuque,?,?,?,25,?,?,?,Orange,?,40
17342648,Salsa's Mexican Restaurant,216,?,?,Dubuque,?,-90.6684746,?,?,10,?,?,3.4,?,Average,153
17342781,Tony Roma's,?,Dubuque,350 Bell St; Dubuque; IA 52001,?,Dubuque; Dubuque,-90.658609,?,American; BBQ; Seafood,?,?,2,?,?,Average,65
17342799,?,216,Dubuque,?,Dubuque,?,?,?,?,25,Dollar($),?,3.4,?,?,58
17342772,?,?,?,3100 Dodge St.; Dubuque; IA 52003,Dubuque,Dubuque; Dubuque,-90.715247,42.492018,American; Burger; Sandwich,?,?,?,3.5,Yellow,?,?
17342771,Fiesta Cancun,?,Dubuque,2515 NW Arterial; Dubuque; IA 52002,?,?,-90.740213,42.49092,Mexican,?,?,?,?,?,Good,?
17342548,?,?,?,?,Dubuque,Dubuque; Dubuque,?,?,?,?,Dollar($),1,?,?,Good,74
17342556,Houlihan's,?,?,1795 Greyhound Park Rd; Dubuque; IA 52001,?,Dubuque; Dubuque,?,42.516621,American; Burger,25,Dollar($),2,?,?,Good,?
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,?,Dubuque,?,?,Dubuque; Dubuque,-90.712084,?,Japanese; Steak; Sushi,40,Dollar($),?,3.7,?,?,83
17342576,?,216,Dubuque,?,?,Dubuque; Dubuque,?,?,American; Burger,25,?,?,?,Yellow,?,48
17342770,L. May Eatery,?,?,1072 Main St; Dubuque; IA 52001,?,Dubuque; Dubuque,-90.668164,?,?,40,?,3,?,Yellow,Good,?
17342585,Los Aztecas,216,?,?,Dubuque,?,?,?,Mexican,?,Dollar($),?,3.5,?,Good,?
17342494,Manna Java World Cafe,216,?,?,?,?,-90.6677349,?,Breakfast; Pizza,10,Dollar($),?,?,?,?,119
17342594,?,216,?,1298 Main St; Dubuque; IA 52001,?,Dubuque; Dubuque,?,?,American; Italian,25,?,2,?,Yellow,Good,?
17342625,Pepper Sprout Incorporated,216,?,378 Main St; Dubuque; IA 52001,?,?,?,?,?,?,Dollar($),3,3.6,?,?,?
17342652,?,216,Dubuque,290 Locust St; Dubuque; IA 52001,Dubuque,Dubuque; Dubuque,?,?,?,25,?,?,?,Yellow,?,131
17342665,Sunshine Family Restaurant,216,?,?,?,?,?,?,?,?,Dollar($),1,3.5,Yellow,?,60
17342810,Watershed Cafe,216,?,?,?,?,?,42.527556,?,25,?,?,3.7,Yellow,?,?
17342775,Woodfire Grille,216,Dubuque,301 Bell Street; Dubuque; IA 52001,Dubuque,Dubuque; Dubuque,-90.658988,?,?,?,Dollar($),4,3.6,?,?,72
16612028,The Belle General,?,East Ballina,?,?,?,?,-28.862663,?,20,Dollar($),?,4.1,?,Very Good,?
17536645,Jehova es Mi Pastor Tacos y Burritos,?,?,?,Fernley,Fernley; Fernley,?,39.607515,Mexican,10,Dollar($),1,?,Yellow,?,?
16613507,?,?,Flaxton,?,?,Flaxton; Flaxton,?,?,Tea; Modern Australian,?,Dollar($),3,3.5,?,Good,37
16607969,?,?,?,?,Forrest,Forrest; Forrest,?,-38.517292,Cafe; Australian,20,?,2,3.7,?,Good,?
17374405,?,?,Gainesville,?,?,Braselton; Gainesville,-83.8461,34.0901,American; Sandwich; Seafood,?,?,2,4.4,Green,?,239
17375060,Hawg Wild BBQ & Catfish House,?,Gainesville,?,Clarkesville,?,?,?,BBQ; Burger; Seafood,10,Dollar($),?,4.1,Green,?,?
17375164,Bourbon Street Grille,216,Gainesville,?,?,Dahlonega; Gainesville,?,?,?,25,Dollar($),?,3.8,?,?,?
17374552,?,?,?,?,?,Dahlonega; Gainesville,?,?,?,40,?,3,3.9,?,Good,?
17375078,?,216,?,59 E Main St; Dahlonega; GA 30533,?,Dahlonega; Gainesville,-83.983939,34.533626,?,?,?,?,?,?,?,?
17375049,Hoka-Hoka Japanese Steak & Sushi,?,Gainesville,617 North Grove Street; Dahlonega; GA 30533,?,?,?,34.541044,Chinese; Japanese; Thai,?,?,1,?,?,?,267
17375077,Shenanigan's Irish Pub,?,Gainesville,87 N. Chestatee St.; Dahlonega; GA 30533,?,?,-83.986119,?,?,25,?,?,?,?,Very Good,?
17375141,Fish Tales Lakeside Grille,?,?,?,?,Flowery Branch; Gainesville,-83.938024,?,Seafood,?,?,?,?,?,Good,107
17375198,?,216,?,5510 Church Street; Flowery Branch; GA 30542,?,?,-83.926217,34.185707,American; Southern,?,?,3,?,?,Very Good,?
17375180,?,?,?,?,Flowery Branch,Flowery Branch; Gainesville,-83.927794,?,?,10,?,?,4.1,Green,Very Good,?
17375072,Atlanta Highway Seafood Market,?,Gainesville,?,Gainesville,?,?,?,Sandwich; Seafood; Cajun,?,Dollar($),?,?,?,Excellent,681
17375047,?,?,Gainesville,975 Dawsonville Hwy; Gainesville; GA 30501,?,?,?,34.300182,Thai,10,?,?,?,?,?,357
17375074,?,216,?,?,Gainesville,Gainesville; Gainesville,-83.860098,?,?,25,?,2,?,?,Good,?
17374921,2 Dog,?,?,317 Spring St SE; Gainesville; GA 30501,Gainesville,?,?,?,American; European; Sandwich,25,Dollar($),?,?,?,Very Good,350
17374819,Longstreet Cafe,216,Gainesville,?,?,?,?,?,?,10,?,1,4.3,?,?,?
17375089,?,216,?,118 Bradford St NE; Gainesville; GA 30501,?,?,?,34.300332,American; Southern,?,Dollar($),?,4.2,Green,Very Good,?
17375214,?,216,Gainesville,64 Munich Strasse; Helen; GA 30545,Helen,?,?,?,?,?,Dollar($),?,3.8,?,Good,?
17374951,Hofer's Bakery & Cafe,216,?,8758 N Main St; Helen; GA 30545,?,?,-83.7345,34.7024,?,?,Dollar($),1,?,?,?,?
17374978,Troll Tavern,?,Gainesville,8590 N Main St Ste B; Helen; GA 30545,?,?,?,34.7021,?,25,?,?,?,Red,Poor,108
17375104,The Nacoochee Village Tavern & Pizzeria,216,Gainesville,?,Helen,?,?,34.691208,Italian; Pizza; Sandwich,10,Dollar($),?,?,?,?,?
16604358,Blue Bean Love Cafe,?,Hepburn Springs,?,Hepburn Springs,Hepburn Springs; Hepburn Springs,?,?,?,?,Dollar($),?,?,Yellow,Good,192
16604896,?,14,Hepburn Springs,?,Hepburn Springs,Hepburn Springs; Hepburn Springs,?,?,?,?,Dollar($),1,?,?,?,?
16612550,?,14,?,?,?,Huskisson; Huskisson,?,-35.0388698,Breakfast; Modern Australian,20,?,?,4.1,?,?,40
16606299,?,14,?,6a Ramsay Blvd; Inverloch; VIC,Inverloch,Inverloch; Inverloch,?,?,Burger; Coffee and Tea; Modern Australian,?,?,?,3.7,Yellow,?,?
16605794,Funkey Monkey,?,?,?,Lakes Entrance,?,?,?,Breakfast; Coffee and Tea,?,?,1,3.8,?,?,97
17557488,Burger Queen Drive In,?,Lakeview,?,Lakeview,Lakeview; Lakeview,?,?,?,?,Dollar($),?,3.6,?,?,41
17452342,Blue Orchid Thai Restaurant,216,?,?,?,Haymarket; Lincoln,?,40.8143,?,25,Dollar($),2,4.5,?,Excellent,?
16611498,?,14,Lorn,27 Belmore Rd;; Lorn; NSW,Lorn,?,?,-32.728097,Breakfast; Coffee and Tea,?,?,?,?,Yellow,?,18
17842104,?,?,?,?,?,?,144.564174,?,Cafe,?,Dollar($),?,3.5,Yellow,Good,31
17501291,?,216,Macon,?,?,?,?,32.567741,Coffee and Tea; Cuban; Latin American,?,Dollar($),2,?,Yellow,Good,?
17500759,?,?,?,?,Macon,Macon; Macon,-83.657061,32.853896,Pizza; Sandwich,?,Dollar($),?,4.9,Dark Green,?,?
17500767,?,216,?,?,Macon,Macon; Macon,-83.6737,?,Seafood,?,Dollar($),?,?,Dark Green,Excellent,467
17500819,?,216,Macon,3086 Riverside Dr; Macon; GA 31210,?,?,?,32.8899,?,25,Dollar($),2,?,?,?,?
17500911,?,?,Macon,543 Cherry St; Macon; GA 31201,?,?,?,?,Burger; Desserts; Bar Food,25,Dollar($),2,?,?,Excellent,?
17501439,?,216,?,543 Cherry St; Macon; GA 31201,Macon,?,?,32.83641,,40,Dollar($),?,?,?,Good,102
17501279,?,?,?,?,Macon,Macon; Macon,-83.713978,32.929278,?,?,?,3,4.1,?,Very Good,293
17500695,Downtown Grill,?,Macon,?,Macon,Macon; Macon,-83.6276,?,Steak,?,Dollar($),?,4,?,Very Good,?
17501298,?,?,?,587 Cherry St; Macon; GA 31201,Macon,?,-83.628703,32.83654,?,?,?,1,?,Green,?,?
17500847,?,216,?,201 North Macon St.; Macon; GA 31210,Macon,Macon; Macon,?,?,?,?,Dollar($),?,?,?,Very Good,379
17500872,?,?,?,?,Macon,?,-83.6873,?,Greek; Mediterranean; Vegetarian,10,Dollar($),1,?,?,?,?
17501315,Benson's Steak and Sushi,?,?,?,Warner Robins,?,-83.662421,?,American; Chinese; Sushi,?,?,?,3.7,Yellow,Good,243
17501201,?,?,Macon,?,?,Warner Robins; Macon,?,?,?,25,?,2,3.7,Yellow,?,104
17501247,Sushi Thai Restaurant,?,?,2624 Watson Blvd Ste D; Warner Robins; GA 31093,?,?,-83.6665,?,?,10,?,1,?,Yellow,?,153
17501281,The Mellow Mushroom,216,?,710 Lake Joy Road; Warner Robins; GA 31088,?,?,?,?,?,25,Dollar($),?,?,Yellow,Good,?
17501143,El Jalisciense Mexican Restaurant,?,Macon,1224 Russell Pkwy; Warner Robins; GA 31088,Warner Robins,?,?,?,?,?,Dollar($),?,4.1,?,Very Good,181
17501292,Greek Village,216,?,1801 Watson Blvd; Warner Robins; GA 31093,?,Warner Robins; Macon,?,32.6176839,?,?,?,2,4,Green,?,?
17501308,Martin's BBQ,?,Macon,102 S Armed Forces Boulevard; Warner Robins; GA 31088,?,Warner Robins; Macon,?,32.619321,BBQ,25,?,?,?,?,Very Good,288
17501301,Thai Pepper,?,?,?,Warner Robins,?,-83.665557,32.593264,?,?,Dollar($),?,?,?,?,232
17501268,?,?,?,4086 Watson Blvd; Warner Robins; GA 31093,Warner Robins,Warner Robins; Macon,-83.7184,?,?,?,?,3,?,?,Very Good,?
16611701,?,14,?,58 Hanbury St; Mayfield; NSW,Mayfield,Mayfield; Mayfield,?,?,Asian,?,Dollar($),?,2.9,Orange,?,11
17482142,?,?,Mc Millan,21053 State Hwy M28; Mc Millan; MI 49853,Mc Millan,Mc Millan; Mc Millan,?,46.3718,?,10,?,1,2.4,?,?,?
16609169,Three Anchors,?,Middleton Beach,2 Flinders Pde; Middleton Beach; WA,Middleton Beach,?,117.917166,?,Bar Food; Modern Australian,?,?,?,?,Yellow,?,176
17606621,HI Lite Bar & Lounge,?,Miller,109 N Broadway Ave; Miller; SD 57362,?,Miller; Miller,?,?,?,?,Dollar($),1,?,?,Average,?
17687832,Vince's Restaurant & Pizzeria,216,?,?,Monroe,Monroe; Monroe,-89.653487,42.606306,Italian; Pizza,25,?,?,?,?,?,65
16613059,?,?,Montville,?,Montville,?,?,?,?,?,?,3,2.4,Red,?,?
17534788,The Artesian Restaurant,216,?,?,Ojo Caliente,?,?,?,American; International; Southwestern,?,Dollar($),3,?,?,Good,?
17061237,?,216,?,?,Church Street District,Church Street District; Orlando,?,28.540432,Spanish; Tapas,40,Dollar($),3,?,?,?,?
17057397,'Ohana,?,?,1600 Seven Seas Drive; Lake Buena Vista; FL 32830,?,Disney World Area; Orlando,?,?,?,?,Dollar($),?,4.5,Dark Green,Excellent,?
17058534,?,216,Orlando,1750 E Buena Vista Drive; Lake Buena Vista; FL 32830,Disney: Downtown Disney,Disney: Downtown Disney; Orlando,?,?,American; Sandwich; Salad,?,?,?,4.7,?,Excellent,?
17060320,Raglan Road Irish Pub and Restaurant,?,Orlando,?,Disney: Downtown Disney,?,?,28.371338,?,?,?,?,?,Green,?,782
17057925,?,216,Orlando,?,?,?,?,?,?,40,Dollar($),3,?,Dark Green,Excellent,1293
17060869,?,?,?,5259 International Drive; Orlando; FL 32819,?,?,?,?,Brazilian; Steak,100,Dollar($),4,4.6,?,?,?
17057591,?,?,Orlando,?,?,I-Drive/Universal; Orlando,-81.471526,28.437065,Caribbean,?,?,?,?,Green,Very Good,?
17059541,?,?,?,9101 International Drive;Orlando; FL 32819,I-Drive/Universal,?,?,?,?,50,Dollar($),?,4.4,?,Very Good,886
17064266,Hawkers Asian Street Fare,?,Orlando,?,Mills 50,?,-81.364347,28.560505,Asian; Thai,?,?,3,?,?,Excellent,?
17064405,?,?,Orlando,?,?,Mills 50; Orlando,?,28.557845,?,?,?,?,4.4,?,Very Good,?
17060516,?,?,?,?,Restaurant Row,?,?,28.448175,American,?,?,?,4.4,Green,Very Good,1685
17059012,?,?,?,?,Sanford,Sanford; Orlando,-81.266871,?,?,?,Dollar($),?,?,Dark Green,Excellent,1699
17061296,Pom Pom's Teahouse and Sandwicheria,?,Orlando,?,The Milk District,?,?,?,?,25,?,?,4.9,?,?,?
17061205,?,?,?,1236 Hempel Avenue;Gotha; FL 34786,Windermere,Windermere; Orlando,?,?,American; BBQ; Sandwich,35,?,?,4.9,Dark Green,?,?
17064031,?,216,Orlando,?,?,Winter Park; Orlando,-81.322631,?,Cajun,?,?,2,?,?,Excellent,?
17066603,The Coop,216,Orlando,?,?,Winter Park; Orlando,?,?,Southern; Cajun; Soul Food,?,?,?,3.6,?,Good,432
17057797,?,?,?,108 S Park Ave; Winter Park; FL 32789,?,?,?,?,?,40,?,?,4.2,Green,?,568
17061253,Ethos Vegan Kitchen,?,Orlando,601-B South New York Avenue; Winter Park; FL 32789,Winter Park,?,-81.352921,?,?,?,?,?,4.4,?,?,797
17059060,Hillstone,216,Orlando,?,?,?,-81.36526,?,,?,Dollar($),3,?,Green,?,1158
17061231,?,?,Orlando,565 W Fairbanks Avenue; Winter Park; FL 32789,Winter Park,?,-81.356024,?,?,40,?,?,4.4,?,?,1998
16613649,?,14,?,?,Palm Cove,?,?,-16.748083,?,30,Dollar($),?,4.4,?,Very Good,?
18255631,?,14,?,70 The Esplanade; Paynesville,Paynesville,?,?,?,Modern Australian,?,Dollar($),?,2.6,Orange,?,16
16608483,?,?,Penola,?,?,Penola; Penola,?,?,?,20,Dollar($),?,?,?,Average,?
17580453,Cactus Flower Cafe Navarre,216,?,?,Navarre,Navarre; Pensacola,?,?,?,25,?,2,4.2,Green,?,635
17580142,?,216,Pensacola,?,Pensacola,Pensacola; Pensacola,?,30.4179,Burger; Bar Food; Steak,?,?,?,4.9,?,?,2238
17580160,?,?,Pensacola,?,Pensacola,Pensacola; Pensacola,-87.1819,?,?,10,?,?,4.6,Dark Green,Excellent,?
17580349,?,216,Pensacola,?,Pensacola,?,?,30.4982,?,10,Dollar($),1,?,?,?,828
17580412,Carrabba's Italian Grill,?,?,?,Pensacola,?,?,?,Italian; Pizza; Seafood,?,Dollar($),?,?,Yellow,?,292
17580590,Jaco's Bayfront Bar and Grille,?,?,?,Pensacola,?,?,30.403034,Tapas,?,?,2,?,?,?,?
